,time,rank,artist,song,sales
404,03/03/2017 22:58,28,Ed Sheeran,Happier,3993
405,03/03/2017 22:58,33,Ed Sheeran,Galway Girl,3552
406,03/03/2017 22:58,49,Ed Sheeran,Supermarket Flowers,2752
407,03/03/2017 22:58,52,Ed Sheeran,Castle on the Hill,2500
408,03/03/2017 22:58,54,Ed Sheeran,Save Myself,2437
409,03/03/2017 22:58,55,Ed Sheeran,New Man,2334
410,03/03/2017 22:58,64,Ed Sheeran,How Would You Feel (Paean),1994
411,03/03/2017 22:58,74,Ed Sheeran,Hearts Don't Break Around Here,1791
412,03/03/2017 22:58,81,Ed Sheeran,What Do I Know?,1700
413,03/03/2017 22:58,85,Ed Sheeran,Eraser,1650
414,03/03/2017 22:58,91,Ed Sheeran,Barcelona,1575
415,03/03/2017 22:58,92,Ed Sheeran,Thinking Out Loud,1542
416,03/03/2017 22:58,97,Ed Sheeran,Bibia Be Ye Ye,1423
417,03/03/2017 23:28,1,Ed Sheeran,Shape of You,22749
418,03/03/2017 23:28,8,Ed Sheeran,Perfect,7356
419,03/03/2017 23:28,14,Ed Sheeran,Dive,5834
420,03/03/2017 23:28,28,Ed Sheeran,Happier,4004
421,03/03/2017 23:28,33,Ed Sheeran,Galway Girl,3563
422,03/03/2017 23:28,49,Ed Sheeran,Supermarket Flowers,2760
423,03/03/2017 23:28,52,Ed Sheeran,Castle on the Hill,2508
424,03/03/2017 23:28,54,Ed Sheeran,Save Myself,2444
425,03/03/2017 23:28,55,Ed Sheeran,New Man,2341
426,03/03/2017 23:28,64,Ed Sheeran,How Would You Feel (Paean),1999
427,03/03/2017 23:28,74,Ed Sheeran,Hearts Don't Break Around Here,1797
428,03/03/2017 23:28,81,Ed Sheeran,What Do I Know?,1705
429,03/03/2017 23:28,85,Ed Sheeran,Eraser,1655
430,03/03/2017 23:28,91,Ed Sheeran,Barcelona,1580
431,03/03/2017 23:28,92,Ed Sheeran,Thinking Out Loud,1547
432,03/03/2017 23:28,97,Ed Sheeran,Bibia Be Ye Ye,1427
433,03/03/2017 23:58,1,Ed Sheeran,Shape of You,22817
434,03/03/2017 23:58,8,Ed Sheeran,Perfect,7378
435,03/03/2017 23:58,14,Ed Sheeran,Dive,5852
436,03/03/2017 23:58,28,Ed Sheeran,Happier,4016
437,03/03/2017 23:58,33,Ed Sheeran,Galway Girl,3574
438,03/03/2017 23:58,49,Ed Sheeran,Supermarket Flowers,2769
439,03/03/2017 23:58,52,Ed Sheeran,Castle on the Hill,2515
440,03/03/2017 23:58,54,Ed Sheeran,Save Myself,2451
441,03/03/2017 23:58,55,Ed Sheeran,New Man,2348
442,03/03/2017 23:58,64,Ed Sheeran,How Would You Feel (Paean),2005
443,03/03/2017 23:58,74,Ed Sheeran,Hearts Don't Break Around Here,1802
444,03/03/2017 23:58,81,Ed Sheeran,What Do I Know?,1710
445,03/03/2017 23:58,85,Ed Sheeran,Eraser,1660
446,03/03/2017 23:58,91,Ed Sheeran,Barcelona,1585
447,03/03/2017 23:58,92,Ed Sheeran,Thinking Out Loud,1551
448,03/03/2017 23:58,97,Ed Sheeran,Bibia Be Ye Ye,1432
449,03/04/2017 00:28,1,Ed Sheeran,Shape of You,22746
450,03/04/2017 00:28,8,Ed Sheeran,Perfect,7466
451,03/04/2017 00:28,14,Ed Sheeran,Dive,5842
452,03/04/2017 00:28,27,Ed Sheeran,Happier,4026
453,03/04/2017 00:28,33,Ed Sheeran,Galway Girl,3512
454,03/04/2017 00:28,47,Ed Sheeran,Supermarket Flowers,2766
455,03/04/2017 00:28,52,Ed Sheeran,Castle on the Hill,2518
456,03/04/2017 00:28,53,Ed Sheeran,Save Myself,2460
457,03/04/2017 00:28,56,Ed Sheeran,New Man,2318
458,03/04/2017 00:28,63,Ed Sheeran,How Would You Feel (Paean),2010
459,03/04/2017 00:28,74,Ed Sheeran,Hearts Don't Break Around Here,1785
460,03/04/2017 00:28,81,Ed Sheeran,What Do I Know?,1680
461,03/04/2017 00:28,86,Ed Sheeran,Eraser,1602
462,03/04/2017 00:28,87,Ed Sheeran,Thinking Out Loud,1599
463,03/04/2017 00:28,91,Ed Sheeran,Barcelona,1549
464,03/04/2017 00:28,98,Ed Sheeran,Bibia Be Ye Ye,1408
465,03/04/2017 00:58,1,Ed Sheeran,Shape of You,22816
466,03/04/2017 00:58,8,Ed Sheeran,Perfect,7489
467,03/04/2017 00:58,14,Ed Sheeran,Dive,5860
468,03/04/2017 00:58,27,Ed Sheeran,Happier,4039
469,03/04/2017 00:58,33,Ed Sheeran,Galway Girl,3523
470,03/04/2017 00:58,47,Ed Sheeran,Supermarket Flowers,2774
471,03/04/2017 00:58,52,Ed Sheeran,Castle on the Hill,2526
472,03/04/2017 00:58,53,Ed Sheeran,Save Myself,2468
473,03/04/2017 00:58,56,Ed Sheeran,New Man,2326
474,03/04/2017 00:58,63,Ed Sheeran,How Would You Feel (Paean),2016
475,03/04/2017 00:58,74,Ed Sheeran,Hearts Don't Break Around Here,1791
476,03/04/2017 00:58,81,Ed Sheeran,What Do I Know?,1685
477,03/04/2017 00:58,86,Ed Sheeran,Eraser,1607
478,03/04/2017 00:58,87,Ed Sheeran,Thinking Out Loud,1604
479,03/04/2017 00:58,91,Ed Sheeran,Barcelona,1554
480,03/04/2017 00:58,98,Ed Sheeran,Bibia Be Ye Ye,1412
481,03/04/2017 01:28,1,Ed Sheeran,Shape of You,22888
482,03/04/2017 01:28,8,Ed Sheeran,Perfect,7513
483,03/04/2017 01:28,14,Ed Sheeran,Dive,5878
484,03/04/2017 01:28,27,Ed Sheeran,Happier,4051
485,03/04/2017 01:28,33,Ed Sheeran,Galway Girl,3534
486,03/04/2017 01:28,47,Ed Sheeran,Supermarket Flowers,2783
487,03/04/2017 01:28,52,Ed Sheeran,Castle on the Hill,2534
488,03/04/2017 01:28,53,Ed Sheeran,Save Myself,2475
489,03/04/2017 01:28,56,Ed Sheeran,New Man,2333
490,03/04/2017 01:28,63,Ed Sheeran,How Would You Feel (Paean),2023
491,03/04/2017 01:28,74,Ed Sheeran,Hearts Don't Break Around Here,1796
492,03/04/2017 01:28,81,Ed Sheeran,What Do I Know?,1690
493,03/04/2017 01:28,86,Ed Sheeran,Eraser,1612
494,03/04/2017 01:28,87,Ed Sheeran,Thinking Out Loud,1609
495,03/04/2017 01:28,91,Ed Sheeran,Barcelona,1559
496,03/04/2017 01:28,98,Ed Sheeran,Bibia Be Ye Ye,1417
497,03/04/2017 01:58,1,Ed Sheeran,Shape of You,22960
498,03/04/2017 01:58,8,Ed Sheeran,Perfect,7537
499,03/04/2017 01:58,14,Ed Sheeran,Dive,5897
500,03/04/2017 01:58,27,Ed Sheeran,Happier,4064
501,03/04/2017 01:58,33,Ed Sheeran,Galway Girl,3545
502,03/04/2017 01:58,47,Ed Sheeran,Supermarket Flowers,2792
503,03/04/2017 01:58,52,Ed Sheeran,Castle on the Hill,2542
504,03/04/2017 01:58,53,Ed Sheeran,Save Myself,2483
505,03/04/2017 01:58,56,Ed Sheeran,New Man,2340
506,03/04/2017 01:58,63,Ed Sheeran,How Would You Feel (Paean),2029
507,03/04/2017 01:58,74,Ed Sheeran,Hearts Don't Break Around Here,1802
508,03/04/2017 01:58,81,Ed Sheeran,What Do I Know?,1696
509,03/04/2017 01:58,86,Ed Sheeran,Eraser,1617
510,03/04/2017 01:58,87,Ed Sheeran,Thinking Out Loud,1614
511,03/04/2017 01:58,91,Ed Sheeran,Barcelona,1564
512,03/04/2017 01:58,98,Ed Sheeran,Bibia Be Ye Ye,1421
513,03/04/2017 02:28,1,Ed Sheeran,Shape of You,23033
514,03/04/2017 02:28,8,Ed Sheeran,Perfect,7561
515,03/04/2017 02:28,14,Ed Sheeran,Dive,5916
516,03/04/2017 02:28,27,Ed Sheeran,Happier,4077
517,03/04/2017 02:28,33,Ed Sheeran,Galway Girl,3557
518,03/04/2017 02:28,47,Ed Sheeran,Supermarket Flowers,2800
519,03/04/2017 02:28,52,Ed Sheeran,Castle on the Hill,2550
520,03/04/2017 02:28,53,Ed Sheeran,Save Myself,2491
521,03/04/2017 02:28,56,Ed Sheeran,New Man,2348
522,03/04/2017 02:28,63,Ed Sheeran,How Would You Feel (Paean),2036
523,03/04/2017 02:28,74,Ed Sheeran,Hearts Don't Break Around Here,1808
524,03/04/2017 02:28,81,Ed Sheeran,What Do I Know?,1701
525,03/04/2017 02:28,86,Ed Sheeran,Eraser,1622
526,03/04/2017 02:28,87,Ed Sheeran,Thinking Out Loud,1620
527,03/04/2017 02:28,91,Ed Sheeran,Barcelona,1569
528,03/04/2017 02:28,98,Ed Sheeran,Bibia Be Ye Ye,1426
529,03/04/2017 02:58,1,Ed Sheeran,Shape of You,22374
530,03/04/2017 02:58,8,Ed Sheeran,Perfect,7434
531,03/04/2017 02:58,14,Ed Sheeran,Dive,5785
532,03/04/2017 02:58,27,Ed Sheeran,Happier,3985
533,03/04/2017 02:58,33,Ed Sheeran,Galway Girl,3466
534,03/04/2017 02:58,46,Ed Sheeran,Supermarket Flowers,2728
535,03/04/2017 02:58,52,Ed Sheeran,Castle on the Hill,2488
536,03/04/2017 02:58,53,Ed Sheeran,Save Myself,2423
537,03/04/2017 02:58,56,Ed Sheeran,New Man,2264
538,03/04/2017 02:58,63,Ed Sheeran,How Would You Feel (Paean),1975
539,03/04/2017 02:58,74,Ed Sheeran,Hearts Don't Break Around Here,1753
540,03/04/2017 02:58,81,Ed Sheeran,What Do I Know?,1650
541,03/04/2017 02:58,86,Ed Sheeran,Thinking Out Loud,1609
542,03/04/2017 02:58,87,Ed Sheeran,Eraser,1579
543,03/04/2017 02:58,92,Ed Sheeran,Barcelona,1519
544,03/04/2017 02:58,100,Ed Sheeran,Bibia Be Ye Ye,1377
545,03/04/2017 03:28,1,Ed Sheeran,Shape of You,22447
546,03/04/2017 03:28,8,Ed Sheeran,Perfect,7459
547,03/04/2017 03:28,14,Ed Sheeran,Dive,5804
548,03/04/2017 03:28,27,Ed Sheeran,Happier,3998
549,03/04/2017 03:28,33,Ed Sheeran,Galway Girl,3477
550,03/04/2017 03:28,46,Ed Sheeran,Supermarket Flowers,2737
551,03/04/2017 03:28,52,Ed Sheeran,Castle on the Hill,2496
552,03/04/2017 03:28,53,Ed Sheeran,Save Myself,2430
553,03/04/2017 03:28,56,Ed Sheeran,New Man,2272
554,03/04/2017 03:28,63,Ed Sheeran,How Would You Feel (Paean),1981
555,03/04/2017 03:28,74,Ed Sheeran,Hearts Don't Break Around Here,1759
556,03/04/2017 03:28,81,Ed Sheeran,What Do I Know?,1655
557,03/04/2017 03:28,86,Ed Sheeran,Thinking Out Loud,1614
558,03/04/2017 03:28,87,Ed Sheeran,Eraser,1584
559,03/04/2017 03:28,92,Ed Sheeran,Barcelona,1524
560,03/04/2017 03:28,100,Ed Sheeran,Bibia Be Ye Ye,1381
561,03/04/2017 03:58,1,Ed Sheeran,Shape of You,22521
562,03/04/2017 03:58,8,Ed Sheeran,Perfect,7483
563,03/04/2017 03:58,14,Ed Sheeran,Dive,5823
564,03/04/2017 03:58,27,Ed Sheeran,Happier,4011
565,03/04/2017 03:58,33,Ed Sheeran,Galway Girl,3489
566,03/04/2017 03:58,46,Ed Sheeran,Supermarket Flowers,2746
567,03/04/2017 03:58,52,Ed Sheeran,Castle on the Hill,2504
568,03/04/2017 03:58,53,Ed Sheeran,Save Myself,2438
569,03/04/2017 03:58,56,Ed Sheeran,New Man,2279
570,03/04/2017 03:58,63,Ed Sheeran,How Would You Feel (Paean),1988
571,03/04/2017 03:58,74,Ed Sheeran,Hearts Don't Break Around Here,1765
572,03/04/2017 03:58,81,Ed Sheeran,What Do I Know?,1660
573,03/04/2017 03:58,86,Ed Sheeran,Thinking Out Loud,1619
574,03/04/2017 03:58,87,Ed Sheeran,Eraser,1589
575,03/04/2017 03:58,92,Ed Sheeran,Barcelona,1529
576,03/04/2017 03:58,100,Ed Sheeran,Bibia Be Ye Ye,1386
577,03/04/2017 04:28,1,Ed Sheeran,Shape of You,22506
578,03/04/2017 04:28,7,Ed Sheeran,Perfect,7621
579,03/04/2017 04:28,12,Ed Sheeran,Dive,5838
580,03/04/2017 04:28,26,Ed Sheeran,Happier,3981
581,03/04/2017 04:28,33,Ed Sheeran,Galway Girl,3522
582,03/04/2017 04:28,46,Ed Sheeran,Supermarket Flowers,2720
583,03/04/2017 04:28,52,Ed Sheeran,Castle on the Hill,2533
584,03/04/2017 04:28,53,Ed Sheeran,Save Myself,2453
585,03/04/2017 04:28,57,Ed Sheeran,New Man,2261
586,03/04/2017 04:28,65,Ed Sheeran,How Would You Feel (Paean),1989
587,03/04/2017 04:28,76,Ed Sheeran,Hearts Don't Break Around Here,1745
588,03/04/2017 04:28,81,Ed Sheeran,Thinking Out Loud,1665
589,03/04/2017 04:28,83,Ed Sheeran,What Do I Know?,1651
590,03/04/2017 04:28,88,Ed Sheeran,Eraser,1574
591,03/04/2017 04:28,92,Ed Sheeran,Barcelona,1514
592,03/04/2017 04:28,100,Ed Sheeran,Bibia Be Ye Ye,1390
593,03/04/2017 04:58,1,Ed Sheeran,Shape of You,22581
594,03/04/2017 04:58,7,Ed Sheeran,Perfect,7646
595,03/04/2017 04:58,12,Ed Sheeran,Dive,5857
596,03/04/2017 04:58,26,Ed Sheeran,Happier,3994
597,03/04/2017 04:58,33,Ed Sheeran,Galway Girl,3534
598,03/04/2017 04:58,46,Ed Sheeran,Supermarket Flowers,2729
599,03/04/2017 04:58,52,Ed Sheeran,Castle on the Hill,2541
600,03/04/2017 04:58,53,Ed Sheeran,Save Myself,2461
601,03/04/2017 04:58,57,Ed Sheeran,New Man,2269
602,03/04/2017 04:58,65,Ed Sheeran,How Would You Feel (Paean),1996
603,03/04/2017 04:58,76,Ed Sheeran,Hearts Don't Break Around Here,1750
604,03/04/2017 04:58,81,Ed Sheeran,Thinking Out Loud,1670
605,03/04/2017 04:58,83,Ed Sheeran,What Do I Know?,1657
606,03/04/2017 04:58,88,Ed Sheeran,Eraser,1579
607,03/04/2017 04:58,92,Ed Sheeran,Barcelona,1519
608,03/04/2017 04:58,100,Ed Sheeran,Bibia Be Ye Ye,1395
609,03/04/2017 05:28,1,Ed Sheeran,Shape of You,22656
610,03/04/2017 05:28,7,Ed Sheeran,Perfect,7672
611,03/04/2017 05:28,12,Ed Sheeran,Dive,5877
612,03/04/2017 05:28,26,Ed Sheeran,Happier,4007
613,03/04/2017 05:28,33,Ed Sheeran,Galway Girl,3546
614,03/04/2017 05:28,46,Ed Sheeran,Supermarket Flowers,2738
615,03/04/2017 05:28,52,Ed Sheeran,Castle on the Hill,2550
616,03/04/2017 05:28,53,Ed Sheeran,Save Myself,2470
617,03/04/2017 05:28,57,Ed Sheeran,New Man,2276
618,03/04/2017 05:28,65,Ed Sheeran,How Would You Feel (Paean),2002
619,03/04/2017 05:28,76,Ed Sheeran,Hearts Don't Break Around Here,1756
620,03/04/2017 05:28,81,Ed Sheeran,Thinking Out Loud,1676
621,03/04/2017 05:28,83,Ed Sheeran,What Do I Know?,1662
622,03/04/2017 05:28,88,Ed Sheeran,Eraser,1585
623,03/04/2017 05:28,92,Ed Sheeran,Barcelona,1524
624,03/04/2017 05:28,100,Ed Sheeran,Bibia Be Ye Ye,1399
625,03/04/2017 05:58,1,Ed Sheeran,Shape of You,22732
626,03/04/2017 05:58,7,Ed Sheeran,Perfect,7697
627,03/04/2017 05:58,12,Ed Sheeran,Dive,5897
628,03/04/2017 05:58,26,Ed Sheeran,Happier,4021
629,03/04/2017 05:58,33,Ed Sheeran,Galway Girl,3557
630,03/04/2017 05:58,46,Ed Sheeran,Supermarket Flowers,2747
631,03/04/2017 05:58,52,Ed Sheeran,Castle on the Hill,2558
632,03/04/2017 05:58,53,Ed Sheeran,Save Myself,2478
633,03/04/2017 05:58,57,Ed Sheeran,New Man,2284
634,03/04/2017 05:58,65,Ed Sheeran,How Would You Feel (Paean),2009
635,03/04/2017 05:58,76,Ed Sheeran,Hearts Don't Break Around Here,1762
636,03/04/2017 05:58,81,Ed Sheeran,Thinking Out Loud,1682
637,03/04/2017 05:58,83,Ed Sheeran,What Do I Know?,1668
638,03/04/2017 05:58,88,Ed Sheeran,Eraser,1590
639,03/04/2017 05:58,92,Ed Sheeran,Barcelona,1529
640,03/04/2017 05:58,100,Ed Sheeran,Bibia Be Ye Ye,1404
641,03/04/2017 06:29,1,Ed Sheeran,Shape of You,22807
642,03/04/2017 06:29,7,Ed Sheeran,Perfect,7723
643,03/04/2017 06:29,12,Ed Sheeran,Dive,5916
644,03/04/2017 06:29,26,Ed Sheeran,Happier,4034
645,03/04/2017 06:29,33,Ed Sheeran,Galway Girl,3569
646,03/04/2017 06:29,47,Ed Sheeran,Supermarket Flowers,2756
647,03/04/2017 06:29,52,Ed Sheeran,Castle on the Hill,2567
648,03/04/2017 06:29,53,Ed Sheeran,Save Myself,2486
649,03/04/2017 06:29,57,Ed Sheeran,New Man,2291
650,03/04/2017 06:29,65,Ed Sheeran,How Would You Feel (Paean),2016
651,03/04/2017 06:29,76,Ed Sheeran,Hearts Don't Break Around Here,1768
652,03/04/2017 06:29,81,Ed Sheeran,Thinking Out Loud,1687
653,03/04/2017 06:29,83,Ed Sheeran,What Do I Know?,1673
654,03/04/2017 06:29,88,Ed Sheeran,Eraser,1595
655,03/04/2017 06:29,92,Ed Sheeran,Barcelona,1534
656,03/04/2017 06:29,100,Ed Sheeran,Bibia Be Ye Ye,1409
657,03/04/2017 06:59,1,Ed Sheeran,Shape of You,22883
658,03/04/2017 06:59,7,Ed Sheeran,Perfect,7749
659,03/04/2017 06:59,12,Ed Sheeran,Dive,5936
660,03/04/2017 06:59,26,Ed Sheeran,Happier,4048
661,03/04/2017 06:59,33,Ed Sheeran,Galway Girl,3581
662,03/04/2017 06:59,47,Ed Sheeran,Supermarket Flowers,2765
663,03/04/2017 06:59,52,Ed Sheeran,Castle on the Hill,2576
664,03/04/2017 06:59,53,Ed Sheeran,Save Myself,2494
665,03/04/2017 06:59,57,Ed Sheeran,New Man,2299
666,03/04/2017 06:59,65,Ed Sheeran,How Would You Feel (Paean),2022
667,03/04/2017 06:59,76,Ed Sheeran,Hearts Don't Break Around Here,1774
668,03/04/2017 06:59,81,Ed Sheeran,Thinking Out Loud,1693
669,03/04/2017 06:59,83,Ed Sheeran,What Do I Know?,1679
670,03/04/2017 06:59,88,Ed Sheeran,Eraser,1601
671,03/04/2017 06:59,92,Ed Sheeran,Barcelona,1539
672,03/04/2017 06:59,100,Ed Sheeran,Bibia Be Ye Ye,1413
673,03/04/2017 07:29,1,Ed Sheeran,Shape of You,22959
674,03/04/2017 07:29,7,Ed Sheeran,Perfect,7775
675,03/04/2017 07:29,12,Ed Sheeran,Dive,5956
676,03/04/2017 07:29,26,Ed Sheeran,Happier,4061
677,03/04/2017 07:29,33,Ed Sheeran,Galway Girl,3593
678,03/04/2017 07:29,47,Ed Sheeran,Supermarket Flowers,2775
679,03/04/2017 07:29,52,Ed Sheeran,Castle on the Hill,2584
680,03/04/2017 07:29,53,Ed Sheeran,Save Myself,2503
681,03/04/2017 07:29,57,Ed Sheeran,New Man,2307
682,03/04/2017 07:29,65,Ed Sheeran,How Would You Feel (Paean),2029
683,03/04/2017 07:29,76,Ed Sheeran,Hearts Don't Break Around Here,1780
684,03/04/2017 07:29,81,Ed Sheeran,Thinking Out Loud,1698
685,03/04/2017 07:29,83,Ed Sheeran,What Do I Know?,1684
686,03/04/2017 07:29,88,Ed Sheeran,Eraser,1606
687,03/04/2017 07:29,92,Ed Sheeran,Barcelona,1544
688,03/04/2017 07:29,100,Ed Sheeran,Bibia Be Ye Ye,1418
689,03/04/2017 07:59,1,Ed Sheeran,Shape of You,23035
690,03/04/2017 07:59,7,Ed Sheeran,Perfect,7800
691,03/04/2017 07:59,12,Ed Sheeran,Dive,5975
692,03/04/2017 07:59,26,Ed Sheeran,Happier,4074
693,03/04/2017 07:59,33,Ed Sheeran,Galway Girl,3605
694,03/04/2017 07:59,47,Ed Sheeran,Supermarket Flowers,2784
695,03/04/2017 07:59,52,Ed Sheeran,Castle on the Hill,2593
696,03/04/2017 07:59,53,Ed Sheeran,Save Myself,2511
697,03/04/2017 07:59,57,Ed Sheeran,New Man,2314
698,03/04/2017 07:59,65,Ed Sheeran,How Would You Feel (Paean),2036
699,03/04/2017 07:59,76,Ed Sheeran,Hearts Don't Break Around Here,1786
700,03/04/2017 07:59,81,Ed Sheeran,Thinking Out Loud,1704
701,03/04/2017 07:59,83,Ed Sheeran,What Do I Know?,1690
702,03/04/2017 07:59,88,Ed Sheeran,Eraser,1611
703,03/04/2017 07:59,92,Ed Sheeran,Barcelona,1549
704,03/04/2017 07:59,100,Ed Sheeran,Bibia Be Ye Ye,1423
705,03/04/2017 08:29,1,Ed Sheeran,Shape of You,23865
706,03/04/2017 08:29,7,Ed Sheeran,Perfect,8116
707,03/04/2017 08:29,13,Ed Sheeran,Dive,6188
708,03/04/2017 08:29,27,Ed Sheeran,Happier,4134
709,03/04/2017 08:29,33,Ed Sheeran,Galway Girl,3709
710,03/04/2017 08:29,46,Ed Sheeran,Supermarket Flowers,2837
711,03/04/2017 08:29,52,Ed Sheeran,Castle on the Hill,2680
712,03/04/2017 08:29,54,Ed Sheeran,Save Myself,2537
713,03/04/2017 08:29,58,Ed Sheeran,New Man,2345
714,03/04/2017 08:29,68,Ed Sheeran,How Would You Feel (Paean),2025
715,03/04/2017 08:29,79,Ed Sheeran,Hearts Don't Break Around Here,1795
716,03/04/2017 08:29,83,Ed Sheeran,Thinking Out Loud,1728
717,03/04/2017 08:29,85,Ed Sheeran,What Do I Know?,1710
718,03/04/2017 08:29,89,Ed Sheeran,Eraser,1620
719,03/04/2017 08:29,93,Ed Sheeran,Barcelona,1585
720,03/04/2017 08:59,1,Ed Sheeran,Shape of You,23943
721,03/04/2017 08:59,7,Ed Sheeran,Perfect,8143
722,03/04/2017 08:59,13,Ed Sheeran,Dive,6208
723,03/04/2017 08:59,27,Ed Sheeran,Happier,4147
724,03/04/2017 08:59,33,Ed Sheeran,Galway Girl,3721
725,03/04/2017 08:59,46,Ed Sheeran,Supermarket Flowers,2847
726,03/04/2017 08:59,52,Ed Sheeran,Castle on the Hill,2689
727,03/04/2017 08:59,54,Ed Sheeran,Save Myself,2546
728,03/04/2017 08:59,58,Ed Sheeran,New Man,2353
729,03/04/2017 08:59,68,Ed Sheeran,How Would You Feel (Paean),2031
730,03/04/2017 08:59,79,Ed Sheeran,Hearts Don't Break Around Here,1800
731,03/04/2017 08:59,83,Ed Sheeran,Thinking Out Loud,1733
732,03/04/2017 08:59,85,Ed Sheeran,What Do I Know?,1716
733,03/04/2017 08:59,89,Ed Sheeran,Eraser,1625
734,03/04/2017 08:59,93,Ed Sheeran,Barcelona,1590
735,03/04/2017 09:29,1,Ed Sheeran,Shape of You,24019
736,03/04/2017 09:29,7,Ed Sheeran,Perfect,8169
737,03/04/2017 09:29,13,Ed Sheeran,Dive,6228
738,03/04/2017 09:29,27,Ed Sheeran,Happier,4161
739,03/04/2017 09:29,33,Ed Sheeran,Galway Girl,3732
740,03/04/2017 09:29,46,Ed Sheeran,Supermarket Flowers,2856
741,03/04/2017 09:29,52,Ed Sheeran,Castle on the Hill,2697
742,03/04/2017 09:29,54,Ed Sheeran,Save Myself,2554
743,03/04/2017 09:29,58,Ed Sheeran,New Man,2360
744,03/04/2017 09:29,68,Ed Sheeran,How Would You Feel (Paean),2038
745,03/04/2017 09:29,79,Ed Sheeran,Hearts Don't Break Around Here,1806
746,03/04/2017 09:29,83,Ed Sheeran,Thinking Out Loud,1739
747,03/04/2017 09:29,85,Ed Sheeran,What Do I Know?,1721
748,03/04/2017 09:29,89,Ed Sheeran,Eraser,1630
749,03/04/2017 09:29,93,Ed Sheeran,Barcelona,1595
750,03/04/2017 09:59,1,Ed Sheeran,Shape of You,24495
751,03/04/2017 09:59,7,Ed Sheeran,Perfect,8324
752,03/04/2017 09:59,13,Ed Sheeran,Dive,6136
753,03/04/2017 09:59,27,Ed Sheeran,Happier,4087
754,03/04/2017 09:59,32,Ed Sheeran,Galway Girl,3726
755,03/04/2017 09:59,47,Ed Sheeran,Supermarket Flowers,2814
756,03/04/2017 09:59,50,Ed Sheeran,Castle on the Hill,2703
757,03/04/2017 09:59,55,Ed Sheeran,Save Myself,2482
758,03/04/2017 09:59,60,Ed Sheeran,New Man,2305
759,03/04/2017 09:59,69,Ed Sheeran,How Would You Feel (Paean),1994
760,03/04/2017 09:59,83,Ed Sheeran,Hearts Don't Break Around Here,1755
761,03/04/2017 09:59,84,Ed Sheeran,Thinking Out Loud,1731
762,03/04/2017 09:59,86,Ed Sheeran,What Do I Know?,1648
763,03/04/2017 09:59,94,Ed Sheeran,Barcelona,1555
764,03/04/2017 09:59,95,Ed Sheeran,Eraser,1540
765,03/04/2017 10:29,1,Ed Sheeran,Shape of You,24571
766,03/04/2017 10:29,7,Ed Sheeran,Perfect,8350
767,03/04/2017 10:29,13,Ed Sheeran,Dive,6155
768,03/04/2017 10:29,27,Ed Sheeran,Happier,4100
769,03/04/2017 10:29,32,Ed Sheeran,Galway Girl,3737
770,03/04/2017 10:29,47,Ed Sheeran,Supermarket Flowers,2822
771,03/04/2017 10:29,50,Ed Sheeran,Castle on the Hill,2711
772,03/04/2017 10:29,55,Ed Sheeran,Save Myself,2489
773,03/04/2017 10:29,60,Ed Sheeran,New Man,2313
774,03/04/2017 10:29,69,Ed Sheeran,How Would You Feel (Paean),2001
775,03/04/2017 10:29,83,Ed Sheeran,Hearts Don't Break Around Here,1761
776,03/04/2017 10:29,84,Ed Sheeran,Thinking Out Loud,1737
777,03/04/2017 10:29,86,Ed Sheeran,What Do I Know?,1653
778,03/04/2017 10:29,94,Ed Sheeran,Barcelona,1560
779,03/04/2017 10:29,95,Ed Sheeran,Eraser,1545
780,03/04/2017 10:59,1,Ed Sheeran,Shape of You,24645
781,03/04/2017 10:59,7,Ed Sheeran,Perfect,8376
782,03/04/2017 10:59,13,Ed Sheeran,Dive,6173
783,03/04/2017 10:59,27,Ed Sheeran,Happier,4113
784,03/04/2017 10:59,32,Ed Sheeran,Galway Girl,3749
785,03/04/2017 10:59,47,Ed Sheeran,Supermarket Flowers,2831
786,03/04/2017 10:59,50,Ed Sheeran,Castle on the Hill,2720
787,03/04/2017 10:59,55,Ed Sheeran,Save Myself,2497
788,03/04/2017 10:59,60,Ed Sheeran,New Man,2320
789,03/04/2017 10:59,69,Ed Sheeran,How Would You Feel (Paean),2007
790,03/04/2017 10:59,83,Ed Sheeran,Hearts Don't Break Around Here,1766
791,03/04/2017 10:59,84,Ed Sheeran,Thinking Out Loud,1742
792,03/04/2017 10:59,86,Ed Sheeran,What Do I Know?,1658
793,03/04/2017 10:59,94,Ed Sheeran,Barcelona,1564
794,03/04/2017 10:59,95,Ed Sheeran,Eraser,1549
795,03/04/2017 11:29,1,Ed Sheeran,Shape of You,26070
796,03/04/2017 11:29,7,Ed Sheeran,Perfect,8860
797,03/04/2017 11:29,13,Ed Sheeran,Dive,6530
798,03/04/2017 11:29,27,Ed Sheeran,Happier,4350
799,03/04/2017 11:29,32,Ed Sheeran,Galway Girl,3965
800,03/04/2017 11:29,47,Ed Sheeran,Supermarket Flowers,2995
801,03/04/2017 11:29,50,Ed Sheeran,Castle on the Hill,2877
802,03/04/2017 11:29,55,Ed Sheeran,Save Myself,2641
803,03/04/2017 11:29,60,Ed Sheeran,New Man,2454
804,03/04/2017 11:29,69,Ed Sheeran,How Would You Feel (Paean),2123
805,03/04/2017 11:29,83,Ed Sheeran,Hearts Don't Break Around Here,1868
806,03/04/2017 11:29,84,Ed Sheeran,Thinking Out Loud,1843
